id,alias,name,url,review_count,categories,rating,transactions,price,phone,latitude,longitude,display_address,address1,address2,address3,city,zip_code,state,country
Jjom7nD1-TLJR8orP78OWg,liquid-fusion-lincolnshire,Liquid Fusion,https://www.yelp.com/biz/liquid-fusion-lincolnshire?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,138,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.0,delivery,$,+12246761356,42.1800956963491,-87.9265453562551,"275 Parkway Dr Ste 315 Lincolnshire, IL 60069",275 Parkway Dr,Ste 315,,Lincolnshire,60069,IL,US
RpPPGwhTHZJ_J7_vAnPBgw,b-bee-crepe-and-boba-arlington-heights,B-Bee Crepe & Boba,https://www.yelp.com/biz/b-bee-crepe-and-boba-arlington-heights?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,56,Bubble Tea/Creperies,3.0,delivery,$,,42.0449540156468,-87.9806248471141,"100 East Algonquin Rd Arlington Heights, IL 60005",100 East Algonquin Rd,,,Arlington Heights,60005,IL,US
wL3V1iE-CWjIcR_BFhmQGg,tearex-bubble-tea-cafe-niles,TeaRex Bubble Tea Cafe,https://www.yelp.com/biz/tearex-bubble-tea-cafe-niles?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,31,Bubble Tea,3.5,,,+12245678461,42.04638,-87.83045,"9109 N Milwaukee Niles, IL 60714",9109 N Milwaukee,,,Niles,60714,IL,US
9T7S8d8aGkz8kz5C8qsqBQ,arctic-spoon-wheeling,Arctic Spoon,https://www.yelp.com/biz/arctic-spoon-wheeling?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,6,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,4.5,,,+12243135904,42.1392151,-87.9261222,"371 W Dundee Rd Wheeling, IL 60090",371 W Dundee Rd,,,Wheeling,60090,IL,US
77niR87ekXRaBpKJ-iL9Lg,poke-burrito-deer-park,Poke Burrito,https://www.yelp.com/biz/poke-burrito-deer-park?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,57,Poke/Bubble Tea/Ramen,4.0,delivery/pickup,$$,+18479070332,42.16094,-88.05449,"20530 North Rand Rd Ste 442 Deer Park, IL 60010",20530 North Rand Rd,Ste 442,,Deer Park,60010,IL,US
WTIWSk504_Fg1z01RVHAUw,sweet-cafe-wheeling,Sweet Cafe,https://www.yelp.com/biz/sweet-cafe-wheeling?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,18,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,4.5,delivery/pickup,,+18472293882,42.15488,-87.95394183,"1568 E Lake Cook Rd Wheeling, IL 60090",1568 E Lake Cook Rd,,,Wheeling,60090,IL,US
oQpRgEMKYWYguq187nxuqg,cafe-koco-bowl-morton-grove-3,Cafe Koco Bowl,https://www.yelp.com/biz/cafe-koco-bowl-morton-grove-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,180,Bubble Tea/Bakeries,4.5,delivery,$,+18474232650,42.0539167,-87.8233702,"7923 Golf Rd Morton Grove, IL 60053",7923 Golf Rd,,,Morton Grove,60053,IL,US
NHEeWlZyCSd7PcIaV__f8Q,shang-noodle-and-chinese-evanston,Shang Noodle & Chinese,https://www.yelp.com/biz/shang-noodle-and-chinese-evanston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,137,Chinese/Noodles/Bubble Tea,4.0,delivery/pickup,$$,+18478596868,42.04612,-87.68031,"608 Davis St Evanston, IL 60201",608 Davis St,,,Evanston,60201,IL,US
cnASZ_F9pqk8A4Qsrpm4Ig,cafe-l-ami-niles,Cafe L’ami,https://www.yelp.com/biz/cafe-l-ami-niles?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,10,Bakeries/Bubble Tea/Macarons,2.5,,,,42.02240983,-87.80223367,"797 Civic Center Dr Niles, IL 60714",797 Civic Center Dr,,,Niles,60714,IL,US
dIpQL6Aa5BygClyjAr0ogQ,hella-bubble-houston,Hella Bubble,https://www.yelp.com/biz/hella-bubble-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,225,Bubble Tea,4.5,,$,+12818889670,29.74287,-95.45056,"2400 Mid Ln Ste 110 Houston, TX 77027",2400 Mid Ln,Ste 110,,Houston,77027,TX,US
I9dilkBx37f8JOpTFvLiXg,the-teahouse-tapioca-and-tea-houston-9,The Teahouse Tapioca & Tea,https://www.yelp.com/biz/the-teahouse-tapioca-and-tea-houston-9?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,790,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,delivery,$,+17135266123,29.7414038439282,-95.4103287014974,"2089 Westheimer Rd Houston, TX 77098",2089 Westheimer Rd,,,Houston,77098,TX,US
7-NGQYWA5GUA3OX53xVytw,teapresso-bar-houston-2,Teapresso Bar,https://www.yelp.com/biz/teapresso-bar-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,278,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.5,pickup/delivery,$,+17133802773,29.80146,-95.41061,"718 W 18th St Ste H Houston, TX 77008",718 W 18th St,Ste H,,Houston,77008,TX,US
B_2d7uCxIVkf0bTSkDNu4Q,new-tapioca-master-houston-2,New Tapioca Master,https://www.yelp.com/biz/new-tapioca-master-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,326,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,5.0,pickup/delivery,$,+18329607918,29.952754,-95.585451,"12303 Jones Rd Ste 100 Houston, TX 77070",12303 Jones Rd,Ste 100,,Houston,77070,TX,US
suHGWPHxgkzdkLokYdh7Nw,purple-kow-houston,Purple Kow,https://www.yelp.com/biz/purple-kow-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,66,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,pickup/delivery,,,29.7148599208297,-95.4178999364376,"2531 University Blvd Houston, TX 77005",2531 University Blvd,,,Houston,77005,TX,US
OATPenH1T5l509tkiI3omA,yumcha-houston,Yumcha,https://www.yelp.com/biz/yumcha-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,108,Bubble Tea/Bakeries/Tea Rooms,4.5,pickup/delivery,$$,+12815011188,29.703433,-95.55364,"9889 Bellaire Blvd Ste E217 Houston, TX 77036",9889 Bellaire Blvd,Ste E217,,Houston,77036,TX,US
P1ApBIcUTRlKIsxaSJq0EQ,7-leaves-cafe-houston-5,7 Leaves Cafe,https://www.yelp.com/biz/7-leaves-cafe-houston-5?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,387,Coffee & Tea/Bubble Tea/Macarons,4.5,pickup/delivery,$,+18324095538,29.705177,-95.554412,"9798 Bellaire Blvd Ste B Houston, TX 77036",9798 Bellaire Blvd,Ste B,,Houston,77036,TX,US
IkGqgi0NOr8pGel58XC_jw,7-leaves-cafe-houston-7,7 Leaves Cafe,https://www.yelp.com/biz/7-leaves-cafe-houston-7?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,46,Coffee & Tea/Bubble Tea/Macarons,4.5,pickup/delivery,,+17138148149,29.732453666,-95.439377833,"3825 Richmond Ave Houston, TX 77027",3825 Richmond Ave,,,Houston,77027,TX,US
ZevJIkK3OYZ9hnEwwZMDJA,ding-tea-houston,Ding Tea,https://www.yelp.com/biz/ding-tea-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,177,Bubble Tea,3.5,pickup/delivery,$,,29.70603,-95.55085,"9600 Bellaire Blvd Ste 138 Houston, TX 77036",9600 Bellaire Blvd,Ste 138,,Houston,77036,TX,US
QtsJ4imoNFWplP3C2uq4Kw,sharetea-houston-2,Sharetea,https://www.yelp.com/biz/sharetea-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,557,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.0,delivery,$,+18327304899,29.704360108537,-95.5530861281889,"9889 Bellaire Blvd Ste E213 Houston, TX 77036",9889 Bellaire Blvd,Ste E213,,Houston,77036,TX,US
0JDl-IKGC9ZJ6CSxweDZLw,tea-top-houston-4,Tea Top,https://www.yelp.com/biz/tea-top-houston-4?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,220,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.0,,$,+12815011381,29.704321,-95.553483,"9889 Bellaire Blvd Ste E203 Houston, TX 77036",9889 Bellaire Blvd,Ste E203,,Houston,77036,TX,US
0VZ4q6Wrxvv8Y1vjiswL7w,muse-tea-houston,Muse Tea,https://www.yelp.com/biz/muse-tea-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,215,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.5,delivery,$,+13467545132,29.74889,-95.62464,"1809 Eldridge Pkwy Ste 109 Houston, TX 77077",1809 Eldridge Pkwy,Ste 109,,Houston,77077,TX,US
AHnwzRD14atvsFKgpynvwg,q-wings-seafood-and-boba-houston-2,Q Wings Seafood  & Boba,https://www.yelp.com/biz/q-wings-seafood-and-boba-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,2,Chicken Wings/Seafood/Bubble Tea,4.5,,,+13462265863,29.690386,-95.501332,"6715 Bissonnet St 500 Houston Tx 77074 Houston, TX 77074",6715 Bissonnet St 500 Houston Tx 77074,,,Houston,77074,TX,US
dYPPD5flJ0U9KXSixVnCDQ,boba-chick-houston-2,Boba Chick,https://www.yelp.com/biz/boba-chick-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,27,Bubble Tea/Juice Bars & Smoothies,4.5,,,+17137410620,29.7246,-95.35087667,"3506 Scott St Houston, TX 77004",3506 Scott St,,,Houston,77004,TX,US
Kb70zclrzJocLKcMN9ZC1w,jtea-houston,JTea,https://www.yelp.com/biz/jtea-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,153,Bubble Tea/Coffee & Tea,4.0,delivery,$,+18328507837,29.7048371470609,-95.5902191662572,"12000 Bellaire Blvd Houston, TX 77072",12000 Bellaire Blvd,,,Houston,77072,TX,US
_RFzCtvmzbajHQMPECYjwg,the-bep-teahouse-houston-6,The Bep Teahouse,https://www.yelp.com/biz/the-bep-teahouse-houston-6?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,227,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,4.0,pickup/delivery,$,+18322431068,29.68757,-95.55997,"8300 W Sam Houston Pkwy S Ste 172 Houston, TX 77072",8300 W Sam Houston Pkwy S,Ste 172,,Houston,77072,TX,US
v-aY-IYKhq7TstW1yG-3xw,presotea-houston,Presotea,https://www.yelp.com/biz/presotea-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,22,Desserts/Bubble Tea/Juice Bars & Smoothies,4.0,pickup/delivery,,+17132428587,29.70321,-95.55612,"6833 W Sam Houston Pkwy S Ste 108 Houston, TX 77072",6833 W Sam Houston Pkwy S,Ste 108,,Houston,77072,TX,US
5ahO63v1recWwE66sT1Bhw,oh-my-tea-houston-4,OH MY TEA!,https://www.yelp.com/biz/oh-my-tea-houston-4?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,88,Bubble Tea/Juice Bars & Smoothies,4.0,,$,+18326493913,29.650864,-95.252526,"9820 Gulf Fwy Ste A9 Houston, TX 77034",9820 Gulf Fwy,Ste A9,,Houston,77034,TX,US
IefR-cvXvw0WOP7BvzS8xw,long-coffee-houston-4,Long Coffee,https://www.yelp.com/biz/long-coffee-houston-4?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,488,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,4.0,,$,+12819835700,29.7035379,-95.568599,"10611 Bellaire Blvd Houston, TX 77072",10611 Bellaire Blvd,,,Houston,77072,TX,US
Rf2Nb8nbQg8fWeArcromsw,boba-city-houston-36,Boba City,https://www.yelp.com/biz/boba-city-houston-36?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,71,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,4.5,delivery,$,+17133607198,29.8031524,-95.4947157,"8330 Long Point Rd Ste E Houston, TX 77055",8330 Long Point Rd,Ste E,,Houston,77055,TX,US
lYZb4EqCFDxQWBaFmGEC3A,sharetea-houston-5,Sharetea,https://www.yelp.com/biz/sharetea-houston-5?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,38,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.5,delivery,,+12813938369,29.786275,-95.534346,"9742 Katy Fwy Ste 400 Houston, TX 77055",9742 Katy Fwy,Ste 400,,Houston,77055,TX,US
c-PGh-O5OuYCXbaGt8P0rg,modern-tea-houston-3,Modern Tea,https://www.yelp.com/biz/modern-tea-houston-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,175,Desserts/Bubble Tea/Coffee & Tea,4.0,pickup/delivery,$,+17137732231,29.70621,-95.55488,"9968 Bellaire Blvd Ste 100A Houston, TX 77036",9968 Bellaire Blvd,Ste 100A,,Houston,77036,TX,US
tweN2eu33bDMKqO-pnOzrQ,sweetland-humble,Sweetland,https://www.yelp.com/biz/sweetland-humble?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,28,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.5,pickup/delivery,,+12813187281,29.986127,-95.161901,"18445 W Lake Houston Pkwy Ste A Humble, TX 77346",18445 W Lake Houston Pkwy,Ste A,,Humble,77346,TX,US
Ypqyq6PJeE06LD9uWhpLYQ,nu-ice-and-drinks-houston,Nu Ice & Drinks,https://www.yelp.com/biz/nu-ice-and-drinks-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,623,Ice Cream & Frozen Yogurt/Coffee & Tea/Bubble Tea,4.5,pickup/delivery,$,+18326492266,29.7371,-95.485,"5901 Westheimer Rd Ste B1 Houston, TX 77057",5901 Westheimer Rd,Ste B1,,Houston,77057,TX,US
-YaUtkuQaC_KuTu6nX8deQ,gong-cha-houston-7,Gong Cha,https://www.yelp.com/biz/gong-cha-houston-7?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,323,Bubble Tea,3.5,pickup/delivery,$,+17135915383,29.702583,-95.55351,"9889 Bellaire Blvd Ste C-318 Houston, TX 77036",9889 Bellaire Blvd,Ste C-318,,Houston,77036,TX,US
EX4uG_TBlGOwvjj5zw_pJQ,ding-tea-pearland-pearland,Ding Tea - Pearland,https://www.yelp.com/biz/ding-tea-pearland-pearland?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,64,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.5,delivery,$,+12817418710,29.5466548,-95.3898745,"3422 Business Center Dr Ste 142 Pearland, TX 77584",3422 Business Center Dr,Ste 142,,Pearland,77584,TX,US
UeTxO8kiNFY-ObtWbdUvnA,bobo-tea-houston-2,Bobo Tea,https://www.yelp.com/biz/bobo-tea-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,31,Bubble Tea/Juice Bars & Smoothies,4.5,delivery,$,+18322308156,29.77786,-95.60667,"1003 Dairy Ashford Rd Ste B Houston, TX 77079",1003 Dairy Ashford Rd,Ste B,,Houston,77079,TX,US
GfkYhBjjTEIPHDTvSAFgYw,mr-wish-houston,Mr. Wish,https://www.yelp.com/biz/mr-wish-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,98,Bubble Tea/Juice Bars & Smoothies/Taiwanese,4.0,pickup/delivery,$,+12819741848,29.70522,-95.55277,"9750 Bellaire Blvd Ste 188 Houston, TX 77036",9750 Bellaire Blvd,Ste 188,,Houston,77036,TX,US
WFKrRBRYpsm7T0L755U0tA,kung-fu-tea-houston-6,Kung Fu Tea,https://www.yelp.com/biz/kung-fu-tea-houston-6?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,325,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3.5,,$,+12818883818,29.7441398,-95.392832,"3224 Yoakum Blvd Houston, TX 77006",3224 Yoakum Blvd,,,Houston,77006,TX,US
T0_iGO5BtKb_VbajOlMgwg,golden-oolong-tea-houston-3,Golden Oolong Tea,https://www.yelp.com/biz/golden-oolong-tea-houston-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,274,Juice Bars & Smoothies/Bubble Tea/Taiwanese,3.5,delivery,$,+17139326988,29.7858942,-95.5216418,"1041 Blalock Rd Houston, TX 77055",1041 Blalock Rd,,,Houston,77055,TX,US
8CuwItoFcyEhgRI5KXdhJA,cafe-13-houston,Cafe#13,https://www.yelp.com/biz/cafe-13-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,95,Coffee & Tea/Bubble Tea/Vietnamese,4.5,pickup/delivery,$,+17133606279,29.74512,-95.37747,"2808 Milam St Ste G Houston, TX 77006",2808 Milam St,Ste G,,Houston,77006,TX,US
Y-5gw-bAB4nVrxDwCelq7w,magic-cup-houston-3,Magic Cup,https://www.yelp.com/biz/magic-cup-houston-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,432,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,pickup/delivery,$,+18329062200,29.7039629,-95.5847623,"11724 Bellaire Blvd Houston, TX 77072",11724 Bellaire Blvd,,,Houston,77072,TX,US
ffo46x2Y-gux9B_gxYa8cQ,kims-tea-house-houston-4,Kim's Tea House,https://www.yelp.com/biz/kims-tea-house-houston-4?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,167,Bubble Tea/Sandwiches/Juice Bars & Smoothies,4.0,pickup/delivery,$,+18322425467,29.7370643486912,-95.5696872167919,"10944 Westheimer Rd Houston, TX 77042",10944 Westheimer Rd,,,Houston,77042,TX,US
W7pUC8whRVMVzwQoVw034w,teaholic-houston-5,TEAholic,https://www.yelp.com/biz/teaholic-houston-5?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,237,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3.5,pickup/delivery,$,+18322436902,29.70255,-95.56873,"10613 Bellaire Blvd Ste A150 Houston, TX 77072",10613 Bellaire Blvd,Ste A150,,Houston,77072,TX,US
ziTtJxqNwIHZvA3TYXKVvA,the-boba-shop-spring-2,The Boba Shop,https://www.yelp.com/biz/the-boba-shop-spring-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,194,Juice Bars & Smoothies/Bubble Tea/Coffee & Tea,4.5,pickup/delivery,$,+18328235171,30.07099,-95.47418,"3730 Fm 2920 Rd Ste 107 Spring, TX 77388",3730 Fm 2920 Rd,Ste 107,,Spring,77388,TX,US
4cMlSWWRgMtVrzpG3oE-lA,teahouse-tapioca-and-tea-houston-12,Teahouse Tapioca & Tea,https://www.yelp.com/biz/teahouse-tapioca-and-tea-houston-12?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,32,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,pickup/delivery,$,+13462272199,29.7801675900037,-95.3985211545469,"506 Yale St Houston, TX 77007",506 Yale St,,,Houston,77007,TX,US
SRl7hbTh8eLwr6aIonbkJw,addictea-cafe-houston,Addictea Cafe,https://www.yelp.com/biz/addictea-cafe-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,33,Bubble Tea/Juice Bars & Smoothies,4.0,,$,+17136593288,29.7557907104492,-95.3639221191406,"1001 Fannin St Ste M160 Houston, TX 77002",1001 Fannin St,Ste M160,,Houston,77002,TX,US
NI3wBHlOlv4HaeXm4s2MBw,feng-cha-houston-chinatown-houston,Feng Cha Houston Chinatown,https://www.yelp.com/biz/feng-cha-houston-chinatown-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,82,Bubble Tea/Desserts,4.0,pickup/delivery,$,+18324264372,29.703388,-95.553618,"9889 Bellaire Blvd Ste C316 Houston, TX 77036",9889 Bellaire Blvd,Ste C316,,Houston,77036,TX,US
SJyiLn-WtbCD-CgN_nceSA,bobarista-houston,Bobarista,https://www.yelp.com/biz/bobarista-houston?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,39,Bubble Tea/Juice Bars & Smoothies/Coffee & Tea,4.0,pickup/delivery,$,+18324097979,29.58565,-95.211264,"10904 Scarsdale Blvd Ste 210 Houston, TX 77089",10904 Scarsdale Blvd,Ste 210,,Houston,77089,TX,US
wJVN6wS8v0hegS8YcRShjA,tapioca-xpress-houston-2,Tapioca Xpress,https://www.yelp.com/biz/tapioca-xpress-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,148,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.5,delivery,$,+12817410481,29.5960796,-95.200885,"12800 Scarsdale Blvd Houston, TX 77089",12800 Scarsdale Blvd,,,Houston,77089,TX,US
q3Sd13EHIqRuC55RYOHqqQ,bubble-egg-houston-2,Bubble Egg,https://www.yelp.com/biz/bubble-egg-houston-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,361,Bubble Tea/Waffles/Ice Cream & Frozen Yogurt,4.0,pickup/delivery,$,+12818884135,29.7051989372839,-95.5445204419164,"9188 Bellaire Blvd Ste B Houston, TX 77036",9188 Bellaire Blvd,Ste B,,Houston,77036,TX,US
xe_2fOBOHuo_ebtEqcaoaQ,the-teahouse-tapioca-and-tea-houston-12,The Teahouse Tapioca & Tea,https://www.yelp.com/biz/the-teahouse-tapioca-and-tea-houston-12?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,110,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,3.5,delivery,$,+18325304112,29.7177248724802,-95.4175485673703,"2518 Rice Blvd Houston, TX 77005",2518 Rice Blvd,,,Houston,77005,TX,US
